#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FLT3	PIK3R2	9606.ENSP00000241453	9606.ENSP00000222254	0	0	0	0	0	0.153	0.900	0.163	0.922
FLT3	HGF	9606.ENSP00000241453	9606.ENSP00000222390	0	0	0	0	0.067	0	0.650	0.356	0.771
FLT3	PLCG1	9606.ENSP00000241453	9606.ENSP00000244007	0	0	0	0	0	0.094	0	0.411	0.444
FLT3	PDGFRA	9606.ENSP00000241453	9606.ENSP00000257290	0	0	0	0.765	0	0	0	0.454	0.454
FLT3	MAPK8	9606.ENSP00000241453	9606.ENSP00000378974	0	0	0	0.565	0.042	0.099	0	0.424	0.459
FLT3	IGF1R	9606.ENSP00000241453	9606.ENSP00000497069	0	0	0	0.592	0	0.074	0	0.485	0.502
FLT3	MET	9606.ENSP00000241453	9606.ENSP00000317272	0	0	0	0.581	0	0.092	0	0.478	0.506
FLT3	SOS1	9606.ENSP00000241453	9606.ENSP00000384675	0	0	0	0	0	0.071	0.400	0.228	0.532
FLT3	NTRK1	9606.ENSP00000241453	9606.ENSP00000431418	0	0	0	0.613	0	0.074	0	0.531	0.547
FLT3	NF1	9606.ENSP00000241453	9606.ENSP00000351015	0	0	0	0	0.044	0	0	0.577	0.578
FLT3	NTF4	9606.ENSP00000241453	9606.ENSP00000469455	0	0	0	0	0	0	0.650	0.079	0.664
FLT3	NTF3	9606.ENSP00000241453	9606.ENSP00000397297	0	0	0	0	0	0	0.650	0.092	0.668
FLT3	SHC4	9606.ENSP00000241453	9606.ENSP00000329668	0	0	0	0	0.055	0.105	0.650	0.071	0.688
FLT3	SHC2	9606.ENSP00000241453	9606.ENSP00000264554	0	0	0	0	0.055	0.105	0.650	0.087	0.693
FLT3	SHC3	9606.ENSP00000241453	9606.ENSP00000364995	0	0	0	0	0.055	0.162	0.650	0.071	0.708
FLT3	PDGFD	9606.ENSP00000241453	9606.ENSP00000376865	0	0	0	0	0.055	0	0.650	0.191	0.709
FLT3	NGF	9606.ENSP00000241453	9606.ENSP00000358525	0	0	0	0	0	0	0.650	0.206	0.710
FLT3	IGF2	9606.ENSP00000241453	9606.ENSP00000391826	0	0	0	0	0	0	0.650	0.231	0.719
FLT3	GAB2	9606.ENSP00000241453	9606.ENSP00000354952	0	0	0	0	0.067	0	0.400	0.546	0.723
FLT3	PDGFC	9606.ENSP00000241453	9606.ENSP00000422464	0	0	0	0	0	0	0.650	0.241	0.723
FLT3	PDGFA	9606.ENSP00000241453	9606.ENSP00000346508	0	0	0	0	0	0	0.650	0.242	0.723
FLT3	TGFA	9606.ENSP00000241453	9606.ENSP00000404131	0	0	0	0	0	0	0.650	0.270	0.733
FLT3	PGF	9606.ENSP00000241453	9606.ENSP00000451040	0	0	0	0	0	0	0.650	0.304	0.745
FLT3	PDGFB	9606.ENSP00000241453	9606.ENSP00000330382	0	0	0	0	0.095	0	0.650	0.269	0.748
FLT3	IGF1	9606.ENSP00000241453	9606.ENSP00000376637	0	0	0	0	0.047	0	0.650	0.316	0.751
FLT3	INS	9606.ENSP00000241453	9606.ENSP00000380432	0	0	0	0	0.074	0	0.650	0.328	0.763
FLT3	VEGFB	9606.ENSP00000241453	9606.ENSP00000311127	0	0	0	0	0	0.180	0.650	0.269	0.772
FLT3	HRAS	9606.ENSP00000241453	9606.ENSP00000407586	0	0	0	0	0.060	0.092	0.500	0.547	0.781
FLT3	SHC1	9606.ENSP00000241453	9606.ENSP00000401303	0	0	0	0	0.055	0.162	0.650	0.319	0.786
FLT3	VEGFD	9606.ENSP00000241453	9606.ENSP00000297904	0	0	0	0	0.044	0.066	0.650	0.547	0.839
FLT3	VEGFC	9606.ENSP00000241453	9606.ENSP00000480043	0	0	0	0	0.043	0.045	0.650	0.566	0.842
FLT3	KRAS	9606.ENSP00000241453	9606.ENSP00000256078	0	0	0	0	0.060	0.092	0.500	0.721	0.865
FLT3	PTPN11	9606.ENSP00000241453	9606.ENSP00000489597	0	0	0	0	0.060	0.389	0.400	0.717	0.889
FLT3	NRAS	9606.ENSP00000241453	9606.ENSP00000358548	0	0	0	0	0.060	0.092	0.500	0.793	0.900
FLT3	PIK3R3	9606.ENSP00000241453	9606.ENSP00000262741	0	0	0	0	0	0.153	0.900	0.135	0.920
FLT3	PIK3CB	9606.ENSP00000241453	9606.ENSP00000501150	0	0	0	0	0	0.098	0.900	0.290	0.930
FLT3	PIK3CD	9606.ENSP00000241453	9606.ENSP00000366563	0	0	0	0	0.062	0.098	0.900	0.380	0.940
FLT3	PIK3R1	9606.ENSP00000241453	9606.ENSP00000428056	0	0	0	0	0.062	0.374	0.900	0.353	0.956
FLT3	PIK3CA	9606.ENSP00000241453	9606.ENSP00000263967	0	0	0	0	0	0.098	0.900	0.572	0.958
FLT3	GRB2	9606.ENSP00000241453	9606.ENSP00000376345	0	0	0	0	0.055	0.354	0.900	0.608	0.972
FLT3	KITLG	9606.ENSP00000241453	9606.ENSP00000495951	0	0	0	0	0	0.076	0.650	0.953	0.983
FLT3	FLT3LG	9606.ENSP00000241453	9606.ENSP00000469613	0	0	0	0	0.052	0.900	0.900	0.998	0.999
FLT3LG	NGFR	9606.ENSP00000469613	9606.ENSP00000172229	0	0	0	0	0.044	0	0.650	0.194	0.706
FLT3LG	PLA2G3	9606.ENSP00000469613	9606.ENSP00000215885	0	0	0	0	0.298	0.313	0	0	0.497
FLT3LG	KRAS	9606.ENSP00000469613	9606.ENSP00000256078	0	0	0	0	0.069	0.124	0.500	0.182	0.622
FLT3LG	PDGFRA	9606.ENSP00000469613	9606.ENSP00000257290	0	0	0	0	0.052	0	0.650	0.220	0.718
FLT3LG	PDGFRB	9606.ENSP00000469613	9606.ENSP00000261799	0	0	0	0	0.052	0	0.650	0.231	0.722
FLT3LG	FLT4	9606.ENSP00000469613	9606.ENSP00000261937	0	0	0	0	0.074	0	0.650	0.103	0.684
FLT3LG	MAPK3	9606.ENSP00000469613	9606.ENSP00000263025	0	0	0	0	0.098	0.274	0	0.272	0.481
FLT3LG	KDR	9606.ENSP00000469613	9606.ENSP00000263923	0	0	0	0	0.052	0	0.650	0.311	0.751
FLT3LG	PIK3CA	9606.ENSP00000469613	9606.ENSP00000263967	0	0	0	0	0	0	0.400	0.091	0.431
FLT3LG	NTRK2	9606.ENSP00000469613	9606.ENSP00000277120	0	0	0	0	0.059	0.052	0.650	0	0.660
FLT3LG	KIT	9606.ENSP00000469613	9606.ENSP00000288135	0	0	0	0	0.063	0	0.650	0.860	0.950
FLT3LG	INSR	9606.ENSP00000469613	9606.ENSP00000303830	0	0	0	0	0.059	0.052	0.650	0	0.660
FLT3LG	MET	9606.ENSP00000469613	9606.ENSP00000317272	0	0	0	0	0.059	0.052	0.650	0.115	0.686
FLT3LG	GAB2	9606.ENSP00000469613	9606.ENSP00000354952	0	0	0	0	0	0	0.400	0.180	0.486
FLT3LG	NRAS	9606.ENSP00000469613	9606.ENSP00000358548	0	0	0	0	0.069	0.124	0.500	0.248	0.652
FLT3LG	TEK	9606.ENSP00000469613	9606.ENSP00000369375	0	0	0	0	0.052	0	0.650	0.251	0.729
FLT3LG	GRB2	9606.ENSP00000469613	9606.ENSP00000376345	0	0	0	0	0.085	0	0.400	0.167	0.502
FLT3LG	MAPK8	9606.ENSP00000469613	9606.ENSP00000378974	0	0	0	0	0.086	0.453	0	0.098	0.509
FLT3LG	SOS1	9606.ENSP00000469613	9606.ENSP00000384675	0	0	0	0	0	0.071	0.400	0.057	0.428
FLT3LG	MAPK9	9606.ENSP00000469613	9606.ENSP00000394560	0	0	0	0	0.085	0.453	0	0.065	0.491
FLT3LG	TGFA	9606.ENSP00000469613	9606.ENSP00000404131	0	0	0	0	0	0	0	0.480	0.480
FLT3LG	HRAS	9606.ENSP00000469613	9606.ENSP00000407586	0	0	0	0	0.071	0.124	0.500	0.069	0.571
FLT3LG	PIK3R1	9606.ENSP00000469613	9606.ENSP00000428056	0	0	0	0	0.048	0	0.400	0.080	0.428
FLT3LG	NTRK1	9606.ENSP00000469613	9606.ENSP00000431418	0	0	0	0	0.059	0.052	0.650	0.754	0.912
FLT3LG	PTPN11	9606.ENSP00000469613	9606.ENSP00000489597	0	0	0	0	0.088	0.054	0.400	0.288	0.582
FLT3LG	IGF1R	9606.ENSP00000469613	9606.ENSP00000497069	0	0	0	0	0.059	0.052	0.650	0.097	0.680
FLT3LG	KITLG	9606.ENSP00000469613	9606.ENSP00000495951	0	0	0	0	0	0.409	0	0.972	0.982
FLT4	PIK3R2	9606.ENSP00000261937	9606.ENSP00000222254	0	0	0	0	0.042	0.185	0.650	0.165	0.741
FLT4	HGF	9606.ENSP00000261937	9606.ENSP00000222390	0	0	0	0	0.044	0	0.650	0.688	0.886
FLT4	KRAS	9606.ENSP00000261937	9606.ENSP00000256078	0	0	0	0	0	0.092	0	0.411	0.442
FLT4	MET	9606.ENSP00000261937	9606.ENSP00000317272	0	0	0	0.567	0	0.092	0	0.442	0.472
FLT4	IGF1R	9606.ENSP00000261937	9606.ENSP00000497069	0	0	0	0.573	0	0.074	0	0.532	0.548
FLT4	NTF3	9606.ENSP00000261937	9606.ENSP00000397297	0	0	0	0	0.049	0	0.650	0.158	0.695
FLT4	NTF4	9606.ENSP00000261937	9606.ENSP00000469455	0	0	0	0	0	0	0.650	0.176	0.699
FLT4	SHC2	9606.ENSP00000261937	9606.ENSP00000264554	0	0	0	0	0.075	0.105	0.650	0.112	0.708
FLT4	SHC3	9606.ENSP00000261937	9606.ENSP00000364995	0	0	0	0	0.055	0.162	0.650	0.071	0.708
FLT4	NGF	9606.ENSP00000261937	9606.ENSP00000358525	0	0	0	0	0	0	0.650	0.228	0.718
FLT4	PIK3R3	9606.ENSP00000261937	9606.ENSP00000262741	0	0	0	0	0	0.153	0.650	0.131	0.720
FLT4	PIK3CD	9606.ENSP00000261937	9606.ENSP00000366563	0	0	0	0	0.042	0.098	0.650	0.203	0.726
FLT4	PDGFD	9606.ENSP00000261937	9606.ENSP00000376865	0	0	0	0	0	0	0.650	0.276	0.735
FLT4	PIK3CB	9606.ENSP00000261937	9606.ENSP00000501150	0	0	0	0	0	0.098	0.650	0.229	0.735
FLT4	IGF2	9606.ENSP00000261937	9606.ENSP00000391826	0	0	0	0	0.049	0	0.650	0.289	0.742
FLT4	INS	9606.ENSP00000261937	9606.ENSP00000380432	0	0	0	0	0.083	0	0.650	0.304	0.757
FLT4	TGFA	9606.ENSP00000261937	9606.ENSP00000404131	0	0	0	0	0	0	0.650	0.388	0.776
FLT4	IGF1	9606.ENSP00000261937	9606.ENSP00000376637	0	0	0	0	0	0	0.650	0.394	0.778
FLT4	PIK3CA	9606.ENSP00000261937	9606.ENSP00000263967	0	0	0	0	0	0.098	0.650	0.446	0.810
FLT4	SHC4	9606.ENSP00000261937	9606.ENSP00000329668	0	0	0	0	0.055	0.105	0.650	0.458	0.818
FLT4	KITLG	9606.ENSP00000261937	9606.ENSP00000495951	0	0	0	0	0	0.076	0.650	0.563	0.846
FLT4	PDGFA	9606.ENSP00000261937	9606.ENSP00000346508	0	0	0	0	0.048	0	0.650	0.594	0.852
FLT4	PIK3R1	9606.ENSP00000261937	9606.ENSP00000428056	0	0	0	0	0	0.185	0.650	0.527	0.853
FLT4	PDGFB	9606.ENSP00000261937	9606.ENSP00000330382	0	0	0	0	0.096	0	0.650	0.643	0.877
FLT4	SHC1	9606.ENSP00000261937	9606.ENSP00000401303	0	0	0	0	0.057	0.672	0.650	0.791	0.974
FLT4	GRB2	9606.ENSP00000261937	9606.ENSP00000376345	0	0	0	0	0.055	0.383	0.650	0.910	0.979
FLT4	PDGFC	9606.ENSP00000261937	9606.ENSP00000422464	0	0	0	0	0	0	0.650	0.977	0.991
FLT4	KDR	9606.ENSP00000261937	9606.ENSP00000263923	0	0	0.056	0.906	0.164	0.639	0	0.983	0.994
FLT4	PGF	9606.ENSP00000261937	9606.ENSP00000451040	0	0	0	0	0.058	0	0.650	0.997	0.998
FLT4	VEGFC	9606.ENSP00000261937	9606.ENSP00000480043	0	0	0	0	0.043	0.945	0.700	0.999	0.999
FLT4	VEGFB	9606.ENSP00000261937	9606.ENSP00000311127	0	0	0	0	0	0.180	0.650	0.998	0.999
FLT4	VEGFD	9606.ENSP00000261937	9606.ENSP00000297904	0	0	0	0	0.043	0.636	0.700	0.999	0.999
FOXO4	MAPK1	9606.ENSP00000363377	9606.ENSP00000215832	0	0	0	0	0.049	0.057	0.900	0.238	0.922
FOXO4	MAPK3	9606.ENSP00000363377	9606.ENSP00000263025	0	0	0	0	0.086	0.057	0.900	0.325	0.934
FOXO4	PIK3CA	9606.ENSP00000363377	9606.ENSP00000263967	0	0	0	0	0.060	0.184	0	0.320	0.433
FOXO4	STK4	9606.ENSP00000363377	9606.ENSP00000361892	0	0	0	0	0.043	0	0.900	0.178	0.914
FOXO4	SHC1	9606.ENSP00000363377	9606.ENSP00000401303	0	0	0	0	0	0	0	0.419	0.419
FOXO4	IGF1R	9606.ENSP00000363377	9606.ENSP00000497069	0	0	0	0	0	0.135	0	0.394	0.453
FOXO4	PIK3CB	9606.ENSP00000363377	9606.ENSP00000501150	0	0	0	0	0.049	0.184	0	0.382	0.478
FOXO4	IGF1	9606.ENSP00000363377	9606.ENSP00000376637	0	0	0	0	0	0	0	0.687	0.687
FOXO4	INS	9606.ENSP00000363377	9606.ENSP00000380432	0	0	0	0	0.055	0	0.400	0.697	0.813
FOXO4	MAPK9	9606.ENSP00000363377	9606.ENSP00000394560	0	0	0	0	0.049	0.099	0.900	0.226	0.924
FOXO4	IKBKB	9606.ENSP00000363377	9606.ENSP00000430684	0	0	0	0	0.049	0.094	0.900	0.280	0.929
FOXO4	MAPK8	9606.ENSP00000363377	9606.ENSP00000378974	0	0	0	0	0	0.099	0.900	0.370	0.938
GAB1	SOS2	9606.ENSP00000262995	9606.ENSP00000216373	0	0	0	0	0.074	0	0.900	0.782	0.978
GAB1	PIK3R2	9606.ENSP00000262995	9606.ENSP00000222254	0	0	0	0	0	0.199	0.900	0.150	0.926
GAB1	HGF	9606.ENSP00000262995	9606.ENSP00000222390	0	0	0	0	0.042	0.119	0.400	0.753	0.858
GAB1	PLCG1	9606.ENSP00000262995	9606.ENSP00000244007	0	0	0	0	0	0.597	0	0.565	0.817
GAB1	RAP1B	9606.ENSP00000262995	9606.ENSP00000250559	0	0	0	0	0	0.076	0.500	0.061	0.528
GAB1	PDGFRA	9606.ENSP00000262995	9606.ENSP00000257290	0	0	0	0	0	0.058	0.900	0.138	0.911
GAB1	PDGFRB	9606.ENSP00000262995	9606.ENSP00000261799	0	0	0	0	0	0.146	0.900	0.198	0.925
GAB1	PIK3R3	9606.ENSP00000262995	9606.ENSP00000262741	0	0	0	0	0.067	0.199	0.900	0.113	0.924
GAB1	NTF3	9606.ENSP00000262995	9606.ENSP00000397297	0	0	0.419	0	0	0	0	0.134	0.475
GAB1	NTF4	9606.ENSP00000262995	9606.ENSP00000469455	0	0	0	0	0	0	0.500	0.067	0.513
GAB1	RAC1	9606.ENSP00000262995	9606.ENSP00000348461	0	0	0	0	0.042	0.156	0.400	0.127	0.520
GAB1	TGFA	9606.ENSP00000262995	9606.ENSP00000404131	0	0	0	0	0.047	0	0.400	0.227	0.520
GAB1	RAP1A	9606.ENSP00000262995	9606.ENSP00000358723	0	0	0	0	0.042	0.076	0.500	0.061	0.528
GAB1	NTRK1	9606.ENSP00000262995	9606.ENSP00000431418	0	0	0	0	0	0.186	0	0.580	0.644
GAB1	NTRK2	9606.ENSP00000262995	9606.ENSP00000277120	0	0	0	0	0.061	0.208	0.500	0.193	0.660
GAB1	RASA1	9606.ENSP00000262995	9606.ENSP00000274376	0	0	0	0	0.060	0.365	0	0.557	0.712
GAB1	SHC4	9606.ENSP00000262995	9606.ENSP00000329668	0	0	0	0	0	0.049	0.900	0.088	0.905
GAB1	SHC2	9606.ENSP00000262995	9606.ENSP00000264554	0	0	0	0	0	0.049	0.900	0.134	0.910
GAB1	KIT	9606.ENSP00000262995	9606.ENSP00000288135	0	0	0	0	0.054	0.058	0.900	0.152	0.914
GAB1	KDR	9606.ENSP00000262995	9606.ENSP00000263923	0	0	0	0	0.056	0.058	0.900	0.208	0.920
GAB1	PIK3CA	9606.ENSP00000262995	9606.ENSP00000263967	0	0	0	0	0.060	0.041	0.900	0.224	0.920
GAB1	PIK3CB	9606.ENSP00000262995	9606.ENSP00000501150	0	0	0	0	0.074	0.041	0.900	0.228	0.922
GAB1	PIK3CD	9606.ENSP00000262995	9606.ENSP00000366563	0	0	0	0	0	0.041	0.900	0.282	0.925
GAB1	SHC3	9606.ENSP00000262995	9606.ENSP00000364995	0	0	0	0	0	0.177	0.900	0.247	0.932
GAB1	IGF1R	9606.ENSP00000262995	9606.ENSP00000497069	0	0	0	0	0.043	0.180	0.900	0.278	0.935
GAB1	INSR	9606.ENSP00000262995	9606.ENSP00000303830	0	0	0	0	0.049	0.092	0.900	0.418	0.943
GAB1	GAB2	9606.ENSP00000262995	9606.ENSP00000354952	0	0	0	0.841	0.060	0.230	0.900	0.437	0.953
GAB1	MET	9606.ENSP00000262995	9606.ENSP00000317272	0	0	0	0	0.042	0.686	0.900	0.710	0.990
GAB1	SOS1	9606.ENSP00000262995	9606.ENSP00000384675	0	0	0	0	0.067	0.453	0.900	0.859	0.991
GAB1	PIK3R1	9606.ENSP00000262995	9606.ENSP00000428056	0	0	0	0	0.049	0.880	0.900	0.309	0.991
GAB1	SHC1	9606.ENSP00000262995	9606.ENSP00000401303	0	0	0	0	0	0.605	0.900	0.900	0.995
GAB1	GRB2	9606.ENSP00000262995	9606.ENSP00000376345	0	0	0	0	0	0.994	0.900	0.992	0.999
GAB1	PTPN11	9606.ENSP00000262995	9606.ENSP00000489597	0	0	0	0	0	0.996	0.900	0.991	0.999
GAB2	MAPK1	9606.ENSP00000354952	9606.ENSP00000215832	0	0	0	0	0.049	0.510	0	0.223	0.606
GAB2	SOS2	9606.ENSP00000354952	9606.ENSP00000216373	0	0	0	0	0.059	0	0.900	0.915	0.991
GAB2	PIK3R2	9606.ENSP00000354952	9606.ENSP00000222254	0	0	0	0	0	0.322	0.900	0.637	0.973
GAB2	PLCG1	9606.ENSP00000354952	9606.ENSP00000244007	0	0	0	0	0	0.292	0	0.321	0.498
GAB2	KRAS	9606.ENSP00000354952	9606.ENSP00000256078	0	0	0	0	0.043	0.166	0.500	0.235	0.653
GAB2	PDGFRA	9606.ENSP00000354952	9606.ENSP00000257290	0	0	0	0	0	0	0.900	0.149	0.911
GAB2	PDGFRB	9606.ENSP00000354952	9606.ENSP00000261799	0	0	0	0	0	0	0.900	0.239	0.920
GAB2	PIK3R3	9606.ENSP00000354952	9606.ENSP00000262741	0	0	0	0	0	0	0.900	0.138	0.910
GAB2	MAPK3	9606.ENSP00000354952	9606.ENSP00000263025	0	0	0	0	0.062	0.510	0	0.303	0.651
GAB2	PIK3CA	9606.ENSP00000354952	9606.ENSP00000263967	0	0	0	0	0.050	0	0.900	0.301	0.927
GAB2	SHC2	9606.ENSP00000354952	9606.ENSP00000264554	0	0	0	0	0.043	0	0	0.463	0.464
GAB2	ZAP70	9606.ENSP00000354952	9606.ENSP00000264972	0	0	0	0	0	0.292	0	0.250	0.446
GAB2	KIT	9606.ENSP00000354952	9606.ENSP00000288135	0	0	0	0	0.059	0	0.900	0.336	0.932
GAB2	INSR	9606.ENSP00000354952	9606.ENSP00000303830	0	0	0	0	0.060	0	0.900	0.079	0.905
GAB2	MET	9606.ENSP00000354952	9606.ENSP00000317272	0	0	0	0	0	0.292	0	0.228	0.430
GAB2	LAT	9606.ENSP00000354952	9606.ENSP00000378845	0	0	0	0	0.042	0.292	0	0.189	0.401
GAB2	KITLG	9606.ENSP00000354952	9606.ENSP00000495951	0	0	0	0	0	0	0.400	0.194	0.495
GAB2	PIK3CD	9606.ENSP00000354952	9606.ENSP00000366563	0	0	0	0	0.059	0	0.900	0.167	0.914
GAB2	PLCG2	9606.ENSP00000354952	9606.ENSP00000482457	0	0	0	0	0.063	0.292	0.900	0.399	0.954
GAB2	PIK3CB	9606.ENSP00000354952	9606.ENSP00000501150	0	0	0	0	0.049	0.292	0.900	0.558	0.966
GAB2	SOS1	9606.ENSP00000354952	9606.ENSP00000384675	0	0	0	0	0.049	0	0.900	0.922	0.991
GAB2	PIK3R1	9606.ENSP00000354952	9606.ENSP00000428056	0	0	0	0	0.067	0.871	0.900	0.780	0.996
GAB2	SHC1	9606.ENSP00000354952	9606.ENSP00000401303	0	0	0	0	0	0.735	0.800	0.954	0.997
GAB2	PTPN11	9606.ENSP00000354952	9606.ENSP00000489597	0	0	0	0	0	0.893	0.900	0.995	0.999
GAB2	GRB2	9606.ENSP00000354952	9606.ENSP00000376345	0	0	0	0	0.055	0.991	0.900	0.996	0.999
GNB1	MAPK1	9606.ENSP00000367872	9606.ENSP00000215832	0	0	0	0	0.242	0.162	0.650	0.239	0.808
GNB1	PIK3R2	9606.ENSP00000367872	9606.ENSP00000222254	0	0	0	0	0.049	0	0.650	0	0.652
GNB1	GNB3	9606.ENSP00000367872	9606.ENSP00000229264	0	0	0.049	0.982	0	0.591	0.540	0.510	0.900
GNB1	GNB4	9606.ENSP00000367872	9606.ENSP00000232564	0	0	0.048	0.985	0.044	0.229	0.540	0.453	0.791
GNB1	PLCG1	9606.ENSP00000367872	9606.ENSP00000244007	0	0	0	0	0.059	0	0.650	0.095	0.676
GNB1	RRAS	9606.ENSP00000367872	9606.ENSP00000246792	0	0	0	0	0.066	0.095	0.650	0.090	0.695
GNB1	GNG13	9606.ENSP00000367872	9606.ENSP00000248150	0	0	0	0	0.058	0.995	0.900	0.887	0.999
GNB1	GNG11	9606.ENSP00000367872	9606.ENSP00000248564	0	0	0	0	0.055	0.995	0.540	0.428	0.998
GNB1	GNGT1	9606.ENSP00000367872	9606.ENSP00000248572	0	0	0	0	0.055	0.999	0.900	0.932	0.999
GNB1	RAC2	9606.ENSP00000367872	9606.ENSP00000249071	0	0	0	0	0.116	0.096	0.650	0.137	0.726
GNB1	KRAS	9606.ENSP00000367872	9606.ENSP00000256078	0	0	0	0	0.078	0.095	0.650	0.242	0.749
GNB1	RRAS2	9606.ENSP00000367872	9606.ENSP00000256196	0	0	0	0	0.077	0.095	0.650	0.147	0.717
GNB1	GNB5	9606.ENSP00000367872	9606.ENSP00000261837	0	0	0.065	0.949	0.057	0.427	0.540	0.424	0.842
GNB1	PIK3R3	9606.ENSP00000367872	9606.ENSP00000262741	0	0	0	0	0	0	0.650	0.072	0.661
GNB1	MAPK3	9606.ENSP00000367872	9606.ENSP00000263025	0	0	0	0	0.145	0.162	0.650	0.464	0.847
GNB1	PRKCG	9606.ENSP00000367872	9606.ENSP00000263431	0	0	0	0	0.111	0	0.650	0.210	0.733
GNB1	PIK3CA	9606.ENSP00000367872	9606.ENSP00000263967	0	0	0	0	0.056	0.292	0.650	0.387	0.837
GNB1	RASGRF2	9606.ENSP00000367872	9606.ENSP00000265080	0	0	0	0	0	0	0.650	0.092	0.668
GNB1	PAK1	9606.ENSP00000367872	9606.ENSP00000278568	0	0	0	0	0.069	0.389	0.500	0.124	0.717
GNB1	MRAS	9606.ENSP00000367872	9606.ENSP00000289104	0	0	0	0	0.059	0.095	0.650	0.090	0.692
GNB1	GNG3	9606.ENSP00000367872	9606.ENSP00000294117	0	0	0	0	0.057	0.995	0.540	0.736	0.999
GNB1	GNG8	9606.ENSP00000367872	9606.ENSP00000300873	0	0	0	0	0.055	0.995	0.540	0.264	0.998
GNB1	RAC3	9606.ENSP00000367872	9606.ENSP00000304283	0	0	0	0	0.091	0.096	0.650	0.112	0.710
GNB1	GNB2	9606.ENSP00000367872	9606.ENSP00000305260	0	0	0.048	0.985	0.202	0.445	0.540	0.737	0.939
GNB1	PRKACA	9606.ENSP00000367872	9606.ENSP00000309591	0	0	0	0	0.151	0	0.650	0.196	0.740
GNB1	GNG2	9606.ENSP00000367872	9606.ENSP00000334448	0	0	0	0	0.060	0.999	0.540	0.954	0.999
GNB1	HTR7	9606.ENSP00000367872	9606.ENSP00000337949	0	0	0	0	0	0.926	0.900	0	0.992
GNB1	RAC1	9606.ENSP00000367872	9606.ENSP00000348461	0	0	0	0	0.278	0.096	0	0.191	0.426
GNB1	NRAS	9606.ENSP00000367872	9606.ENSP00000358548	0	0	0	0	0.097	0.095	0.650	0.242	0.754
GNB1	RAP1A	9606.ENSP00000367872	9606.ENSP00000358723	0	0	0	0	0.124	0.331	0	0.164	0.468
GNB1	GNG5	9606.ENSP00000367872	9606.ENSP00000359675	0	0	0	0	0.073	0.995	0.540	0.558	0.999
GNB1	PRKACB	9606.ENSP00000367872	9606.ENSP00000359719	0	0	0	0	0.127	0	0.650	0.232	0.745
GNB1	GNG12	9606.ENSP00000367872	9606.ENSP00000360021	0	0	0	0	0.057	0.995	0.540	0.783	0.999
GNB1	GNG10	9606.ENSP00000367872	9606.ENSP00000363411	0	0	0	0	0.055	0.995	0.540	0.742	0.999
GNB1	PRKACG	9606.ENSP00000367872	9606.ENSP00000366488	0	0	0	0	0.120	0	0.650	0.190	0.729
GNB1	PIK3CD	9606.ENSP00000367872	9606.ENSP00000366563	0	0	0	0	0.055	0	0.650	0.051	0.658
GNB1	SHC1	9606.ENSP00000367872	9606.ENSP00000401303	0	0	0	0	0.124	0	0.500	0.046	0.545
GNB1	SOS1	9606.ENSP00000367872	9606.ENSP00000384675	0	0	0	0	0.049	0	0.540	0.128	0.585
GNB1	RASGRF1	9606.ENSP00000367872	9606.ENSP00000405963	0	0	0	0	0	0	0.650	0.056	0.655
GNB1	MAPK9	9606.ENSP00000367872	9606.ENSP00000394560	0	0	0	0	0.060	0	0.650	0	0.656
GNB1	MAPK8	9606.ENSP00000367872	9606.ENSP00000378974	0	0	0	0	0.049	0	0.650	0.064	0.661
GNB1	PLCG2	9606.ENSP00000367872	9606.ENSP00000482457	0	0	0	0	0.049	0	0.650	0.117	0.680
GNB1	HRAS	9606.ENSP00000367872	9606.ENSP00000407586	0	0	0	0	0.070	0.095	0.650	0.148	0.715
GNB1	PRKCA	9606.ENSP00000367872	9606.ENSP00000408695	0	0	0	0	0.118	0	0.650	0.215	0.736
GNB1	PIK3CB	9606.ENSP00000367872	9606.ENSP00000501150	0	0	0	0	0.042	0.292	0.650	0.051	0.744
GNB1	PIK3R1	9606.ENSP00000367872	9606.ENSP00000428056	0	0	0	0	0.056	0.292	0.650	0.107	0.763
GNB1	PRKCB	9606.ENSP00000367872	9606.ENSP00000496129	0	0	0	0	0.124	0.292	0.650	0.172	0.796
GNB1	RHOA	9606.ENSP00000367872	9606.ENSP00000400175	0	0	0	0	0.255	0.096	0.500	0.670	0.874
GNB1	GNG4	9606.ENSP00000367872	9606.ENSP00000398629	0	0	0	0	0.055	0.997	0.540	0.693	0.999
GNB1	GNGT2	9606.ENSP00000367872	9606.ENSP00000421710	0	0	0	0	0.057	0.995	0.900	0.692	0.999
GNB1	GNG7	9606.ENSP00000367872	9606.ENSP00000371594	0	0	0	0	0.055	0.995	0.900	0.629	0.999
GNB2	MAPK1	9606.ENSP00000305260	9606.ENSP00000215832	0	0	0	0	0.123	0.162	0.650	0.116	0.742
GNB2	PIK3R2	9606.ENSP00000305260	9606.ENSP00000222254	0	0	0	0	0.067	0	0.650	0	0.659
GNB2	GNB3	9606.ENSP00000305260	9606.ENSP00000229264	0	0	0.050	0.981	0	0	0.540	0.451	0.739
GNB2	GNB4	9606.ENSP00000305260	9606.ENSP00000232564	0	0	0.048	0.984	0.049	0	0.540	0.433	0.732
